transaction_id,customer_id,merchant_id,transaction_timestamp,amount_inr,currency,payment_channel,merchant_category,location,device_type,failed_attempts,risk_level,transaction_status,is_international,account_age_days,device_trust_score,is_fraud
TXN003784,CUST01532,MER0239,15-09-2026 13:06,18109.27,INR,Net Banking,Healthcare,Ahmedabad,Mobile,0,Medium,Approved,0,2265,67,0
TXN003785,CUST01409,MER0218,03-03-2026 01:36,2442.39,INR,Card,Healthcare,Hyderabad,Mobile,0,Medium,Approved,1,3235,61,0
TXN003786,CUST02467,MER0256,31-05-2026 02:36,9043.89,INR,Wallet,Electronics,Ahmedabad,Tablet,1,Medium,Approved,0,2845,92,0
TXN003787,CUST01976,MER0183,15-06-2026 06:48,4471.3,INR,Net Banking,Shopping,Kolkata,Mobile,5,Low,Approved,0,2596,69,0
TXN003788,CUST00894,MER0145,23-07-2026 09:46,5230.36,INR,UPI,Electronics,Hyderabad,Mobile,1,Low,Approved,0,483,12,0
TXN003789,CUST01968,MER0084,28-11-2026 06:36,1419.35,INR,Card,Travel,Mumbai,Mobile,2,Low,Pending,0,1554,79,0
TXN003790,CUST00518,MER0024,02-02-2026 12:53,5781.87,INR,Wallet,Electronics,Ahmedabad,Mobile,0,High,Approved,0,1729,75,0
TXN003791,CUST00866,MER0346,06-07-2026 01:49,5126.86,INR,Net Banking,Food,Bengaluru,Laptop,1,Low,Pending,0,1130,2,1
TXN003792,CUST00680,MER0281,30-08-2026 11:38,3567.17,INR,Card,Shopping,Hyderabad,Laptop,0,Low,Approved,0,1343,89,0
TXN003793,CUST00517,MER0027,14-01-2026 10:10,6497.36,INR,Wallet,Education,Pune,Tablet,0,Low,Approved,0,2781,43,0
TXN003794,CUST00011,MER0108,27-07-2026 16:45,3436.92,INR,Card,Shopping,Kolkata,Tablet,1,Medium,Approved,0,2251,18,0
TXN003795,CUST02286,MER0062,23-12-2026 00:54,3637.8,INR,Wallet,Travel,Bengaluru,Mobile,1,Low,Approved,0,1777,61,0
TXN003796,CUST00394,MER0209,30-10-2026 06:54,2849.58,INR,Net Banking,Utilities,Bengaluru,Mobile,0,Low,Approved,0,1729,47,0
TXN005459,CUST00113,MER0072,15-03-2026 03:55,5190.17,INR,Card,Education,Hyderabad,Tablet,4,Medium,Declined,1,2860,5,0
TXN003798,CUST01090,MER0204,05-01-2026 14:10,12224.42,INR,Card,Food,Ahmedabad,Laptop,0,Low,Approved,0,64,38,0
TXN003799,CUST01914,MER0189,02-10-2026 05:56,3137.57,INR,Wallet,Education,Kolkata,Mobile,0,High,Approved,0,3405,40,0
TXN003800,CUST00041,MER0059,18-12-2026 21:58,3095.42,INR,Wallet,Shopping,Hyderabad,Mobile,0,High,Approved,1,552,75,0
TXN003801,CUST01950,MER0348,25-01-2026 16:19,1264.04,INR,Net Banking,Healthcare,Bengaluru,Tablet,0,Medium,Approved,0,469,72,0
TXN003802,CUST00359,MER0203,09-12-2026 07:50,10745.77,INR,Card,Utilities,Bengaluru,Tablet,3,Low,Approved,0,996,3,0
TXN003803,CUST02253,MER0225,14-10-2026 14:06,924.14,INR,Net Banking,Education,Kolkata,Laptop,1,Low,Approved,0,761,21,0
TXN003804,CUST01279,MER0064,09-02-2026 18:23,1130.46,INR,UPI,Healthcare,Pune,Tablet,3,Low,Approved,0,2476,90,0
TXN003805,CUST00113,MER0205,11-11-2026 15:54,2084.08,INR,,Education,Pune,Tablet,1,Medium,Approved,0,2579,35,0
TXN003806,CUST02298,MER0087,11-09-2026 18:00,7834.24,INR,Net Banking,Healthcare,Bengaluru,Laptop,1,Low,Approved,0,899,70,0
TXN003807,CUST02160,MER0327,28-01-2026 20:37,3515.32,INR,Wallet,Shopping,Ahmedabad,Tablet,0,Low,Approved,0,9,45,0
TXN003808,CUST01087,MER0080,13-02-2026 07:54,7804.85,INR,Net Banking,Electronics,Hyderabad,Tablet,0,Low,Approved,0,915,40,0
TXN003809,CUST01964,MER0335,25-04-2026 10:04,4272.98,INR,UPI,Healthcare,Chennai,Tablet,0,Low,Approved,0,1764,64,0
TXN003810,CUST00352,MER0333,15-06-2026 22:56,25783.05,INR,Wallet,Shopping,Mumbai,Tablet,0,Medium,Approved,0,1766,9,0
TXN003811,CUST00156,MER0085,01-11-2026 05:58,3016.62,INR,Card,Shopping,Hyderabad,Tablet,3,Medium,Approved,0,846,64,1
TXN003812,CUST00501,MER0296,23-06-2026 03:25,2151.26,INR,Net Banking,Education,Bengaluru,Laptop,1,Low,Approved,1,3282,75,0
TXN003813,CUST00585,MER0291,10-12-2026 14:36,6790.2,INR,Card,Utilities,Ahmedabad,Laptop,0,Medium,Approved,0,299,30,0
TXN003814,CUST00029,MER0008,19-12-2026 12:55,511.23,INR,Wallet,Utilities,Kolkata,Laptop,0,Low,Approved,0,645,65,0
TXN003815,CUST00269,MER0097,23-08-2026 22:38,4858.35,INR,Net Banking,Shopping,Delhi,Mobile,2,Medium,Approved,0,3530,32,0
TXN003816,CUST01036,MER0144,05-05-2026 02:46,4678.99,INR,Card,Travel,Chennai,Laptop,0,Medium,Approved,0,170,90,0
TXN003817,CUST00424,MER0228,11-03-2026 21:48,9078.32,INR,UPI,Utilities,Ahmedabad,Laptop,4,Low,Approved,0,2194,9,1
TXN003818,CUST01626,MER0006,23-11-2026 15:15,782.59,INR,Card,Education,Pune,Laptop,1,Low,Approved,0,2046,96,0
TXN003819,CUST00921,MER0189,19-05-2026 06:19,10208.74,INR,Card,Food,Ahmedabad,Tablet,4,Medium,Approved,0,327,71,1
TXN003820,CUST01727,MER0298,27-05-2026 18:01,6023.99,INR,UPI,Electronics,Bengaluru,Tablet,5,Medium,Pending,0,1413,62,0
TXN003821,CUST01140,MER0175,26-03-2026 11:06,1520.35,INR,Wallet,Food,Mumbai,Mobile,0,Medium,Approved,0,3071,64,0
TXN003822,CUST01202,MER0084,22-08-2026 02:07,5969.72,INR,Card,Food,Kolkata,Laptop,2,Low,Declined,1,489,2,1
TXN003823,CUST01394,MER0274,29-05-2026 09:20,9181.69,INR,Card,Healthcare,Chennai,Mobile,0,Low,Approved,0,1350,99,0
TXN003824,CUST01702,MER0291,09-06-2026 18:05,6194.26,INR,Net Banking,Food,Bengaluru,Laptop,1,Medium,Approved,0,2528,26,0
TXN003825,CUST00220,MER0158,17-06-2026 11:18,3751.39,INR,Wallet,Education,Bengaluru,Tablet,3,Low,Approved,0,2101,61,0
TXN003826,CUST01456,MER0185,08-06-2026 17:09,1960.25,INR,Card,Utilities,Chennai,Mobile,0,Low,Approved,0,3578,80,0
TXN003827,CUST01255,MER0001,01-11-2026 05:58,1997.22,INR,Wallet,Utilities,Chennai,Mobile,1,Low,Declined,0,1393,48,0
TXN003828,CUST02216,MER0251,08-05-2026 07:50,3777.27,INR,UPI,Healthcare,Delhi,Tablet,0,Low,Approved,0,2227,71,0
TXN003829,CUST00505,MER0209,04-02-2026 17:09,2508.48,INR,UPI,Utilities,Kolkata,Mobile,1,Medium,Approved,0,2383,22,0
TXN003830,CUST01480,MER0039,15-08-2026 00:56,3172.93,INR,UPI,Food,Ahmedabad,Laptop,0,Low,Approved,0,989,43,0
TXN003831,CUST00917,MER0094,01-05-2026 03:44,2348.03,INR,Net Banking,Food,Kolkata,Mobile,2,Low,Approved,0,3365,59,0
TXN003832,CUST00380,MER0255,08-04-2026 10:51,1903.02,INR,UPI,Shopping,Mumbai,Tablet,3,High,Declined,0,2351,24,1
TXN003833,CUST01364,MER0194,13-04-2026 08:58,12316.65,INR,Card,Travel,Hyderabad,Tablet,0,Low,Approved,1,1047,81,0
TXN003834,CUST01070,MER0330,08-10-2026 17:03,12113.61,INR,Net Banking,Food,Mumbai,Tablet,0,Low,Approved,1,1328,68,0
TXN003835,CUST00406,MER0196,22-10-2026 22:19,6905.57,INR,Card,Travel,Chennai,Tablet,0,Low,Approved,0,724,29,0
TXN003836,CUST00366,MER0304,29-07-2026 19:21,30189.06,INR,UPI,Education,Hyderabad,Mobile,5,Low,Approved,0,368,82,0
TXN003837,CUST00401,MER0156,09-10-2026 09:09,2864.32,INR,Net Banking,Electronics,Kolkata,Tablet,1,Low,Approved,0,969,69,0
TXN003838,CUST01868,MER0189,01-03-2026 00:52,3549.74,INR,Net Banking,Travel,Pune,Mobile,1,Low,Approved,0,3523,85,0
TXN003839,CUST01658,MER0199,26-01-2026 21:46,6749.39,INR,UPI,Utilities,Ahmedabad,Laptop,0,Low,Approved,0,3205,69,0
TXN003840,CUST02229,MER0190,05-08-2026 11:07,5139.66,INR,UPI,Shopping,Chennai,Tablet,1,High,Approved,0,2480,13,0
TXN003841,CUST02319,MER0240,03-12-2026 16:44,1580.53,INR,Net Banking,Food,Kolkata,Mobile,0,Medium,Approved,0,658,41,0
TXN003842,CUST00105,MER0248,10-11-2026 10:42,6328.21,INR,Card,Utilities,Chennai,Mobile,0,Low,Approved,0,96,38,0
TXN003843,CUST00101,MER0266,11-04-2026 01:45,7055.81,INR,Net Banking,Education,Bengaluru,Tablet,2,Low,Approved,0,2454,39,0
TXN003844,CUST01827,MER0077,01-06-2026 09:44,2498.82,INR,UPI,Healthcare,Ahmedabad,Mobile,0,Low,Approved,0,1292,15,0
TXN003845,CUST02427,MER0185,02-06-2026 02:09,5058.45,INR,Net Banking,Travel,Pune,Tablet,0,Low,Approved,0,1306,33,0
TXN003846,CUST01195,MER0128,03-11-2026 13:34,7083.09,INR,UPI,Food,Delhi,Tablet,1,Medium,Approved,0,2020,16,0
TXN003847,CUST01223,MER0154,23-04-2026 06:58,3959.26,INR,Net Banking,Healthcare,Hyderabad,Tablet,1,Low,Approved,0,3550,55,0
TXN003848,CUST01457,MER0009,01-01-2026 17:27,4243.82,INR,Wallet,Travel,Pune,Tablet,0,Medium,Approved,0,1181,74,0
TXN003849,CUST01409,MER0123,18-12-2026 10:48,2002.14,INR,UPI,Education,Chennai,Laptop,3,Low,Approved,0,1684,24,0
TXN003850,CUST01456,MER0051,22-06-2026 17:03,15351.95,INR,Net Banking,Food,Hyderabad,Mobile,0,Medium,Approved,0,1876,71,0
TXN003851,CUST00085,MER0124,27-05-2026 12:29,1841.89,INR,Wallet,Utilities,Delhi,Laptop,0,Low,Approved,0,2228,23,0
TXN003852,CUST01179,MER0200,20-01-2026 03:44,1717.43,INR,Wallet,Food,Delhi,Laptop,0,Low,Approved,0,2600,6,0
TXN003853,CUST01540,MER0028,30-09-2026 04:26,1084.07,INR,Net Banking,Electronics,Ahmedabad,Mobile,2,Low,Approved,0,3481,26,0
TXN003854,CUST02460,MER0321,04-06-2026 02:11,1278.86,INR,UPI,Healthcare,Mumbai,Tablet,1,Medium,Approved,0,305,24,0
TXN003855,CUST02246,MER0014,25-01-2026 11:25,3989.43,INR,Wallet,Healthcare,Ahmedabad,Tablet,4,Medium,Approved,0,2464,70,0
TXN003856,CUST01706,MER0198,10-11-2026 00:29,4318.59,INR,Net Banking,Travel,Delhi,Mobile,1,Medium,Approved,0,1776,58,0
TXN003857,CUST02484,MER0023,20-03-2026 16:52,4361.93,INR,Net Banking,Shopping,Pune,Laptop,3,Low,Approved,0,817,24,0
TXN003858,CUST01155,MER0128,19-08-2026 12:16,1937.07,INR,Card,Education,Ahmedabad,Mobile,1,High,Approved,0,1506,34,0
TXN003859,CUST00145,MER0105,13-05-2026 21:15,2667.84,INR,Card,Shopping,Mumbai,Mobile,4,Medium,Declined,0,458,74,0
TXN003860,CUST01454,MER0166,23-09-2026 04:50,4696.63,INR,Net Banking,Food,Hyderabad,Laptop,0,High,Approved,0,390,52,1
TXN003861,CUST01054,MER0323,07-03-2026 09:14,5961.96,INR,UPI,Shopping,Hyderabad,Mobile,0,Medium,Approved,0,2588,62,0
TXN003862,CUST02155,MER0304,19-09-2026 12:07,5148.76,INR,Wallet,Food,Mumbai,Laptop,0,Medium,Approved,0,615,42,0
TXN003863,CUST01467,MER0210,08-09-2026 12:57,5388.66,INR,Wallet,Travel,Delhi,Laptop,0,Low,Approved,0,811,9,1
TXN003864,CUST00101,MER0087,02-07-2026 14:14,1901.65,INR,Card,Shopping,Bengaluru,Mobile,1,High,Declined,0,1841,8,1
TXN003865,CUST01929,MER0279,10-12-2026 22:50,7308.79,INR,Net Banking,Food,Bengaluru,Mobile,0,Low,Approved,0,530,48,0
TXN003866,CUST00609,MER0040,06-07-2026 13:32,2471.82,INR,UPI,Healthcare,Chennai,Laptop,0,Medium,Approved,1,2282,23,0
TXN003867,CUST01207,MER0302,24-02-2026 20:46,17160.21,INR,Card,Electronics,Delhi,Tablet,0,Medium,Approved,0,2176,56,0
TXN003868,CUST00865,MER0101,03-02-2026 11:16,2434.36,INR,Wallet,Shopping,Delhi,Tablet,1,Medium,Approved,0,662,1,0
TXN003869,CUST01254,MER0157,11-10-2026 21:38,4776.23,INR,Card,Education,Chennai,,0,Medium,Approved,0,1069,58,0
TXN003870,CUST00678,MER0038,09-03-2026 22:13,7182.86,INR,Net Banking,Education,Pune,Tablet,1,Low,Approved,0,2182,11,1
TXN003871,CUST00972,MER0191,15-03-2026 15:12,7355.07,INR,UPI,Travel,Pune,Tablet,0,Low,Approved,0,677,71,0
TXN003872,CUST02236,MER0338,16-03-2026 19:10,7752.71,INR,UPI,Education,Bengaluru,Tablet,2,Low,Approved,0,879,3,0
TXN003873,CUST00913,MER0225,18-09-2026 18:10,2586.75,INR,Wallet,Food,Pune,Tablet,0,Medium,Approved,0,1122,13,0
TXN003874,CUST02080,MER0234,13-10-2026 12:28,5960.61,INR,Net Banking,Electronics,Bengaluru,Laptop,1,High,Pending,0,3018,53,0
TXN003875,CUST01797,MER0075,09-10-2026 17:24,669.95,INR,Net Banking,Travel,Bengaluru,Mobile,4,Low,Declined,0,1779,43,0
TXN003876,CUST01164,MER0170,26-05-2026 22:54,2093.2,INR,UPI,Utilities,Kolkata,Tablet,2,Low,Approved,0,3301,23,0
TXN003877,CUST00115,MER0266,25-08-2026 18:25,1615.88,INR,Card,Utilities,Hyderabad,Tablet,3,Low,Declined,0,2717,85,1
TXN003878,CUST01897,MER0303,07-11-2026 04:05,13620.89,INR,Net Banking,Healthcare,Bengaluru,Mobile,1,Low,Approved,0,413,90,0
TXN003879,CUST01730,MER0249,19-02-2026 00:51,2894.47,INR,Wallet,Food,Kolkata,Laptop,0,Low,Approved,0,202,89,0
TXN003880,CUST02255,MER0092,17-01-2026 20:03,3891.06,INR,Card,Utilities,Pune,Mobile,0,Medium,Approved,0,2682,69,0
TXN003881,CUST00342,MER0342,25-09-2026 18:01,3407.27,INR,UPI,Electronics,Pune,Mobile,0,Low,Approved,0,433,44,0
TXN003882,CUST00818,MER0140,10-02-2026 12:00,4553.45,INR,Net Banking,Shopping,Chennai,Tablet,1,Low,Approved,0,1654,63,0
TXN003883,CUST00787,MER0049,27-05-2026 05:16,3206.83,INR,Net Banking,Travel,Kolkata,Tablet,0,Medium,Approved,1,805,74,0
TXN003884,CUST01447,MER0238,16-01-2026 22:49,7039.5,INR,UPI,Shopping,Kolkata,Tablet,1,Low,Approved,0,1198,29,0
TXN003885,CUST01824,MER0275,18-05-2026 16:45,4538.28,INR,UPI,Travel,Bengaluru,Laptop,0,Low,Approved,0,2993,8,0
TXN003886,CUST00658,MER0078,12-09-2026 12:42,1095.47,INR,Net Banking,Travel,Ahmedabad,Laptop,1,Low,Approved,0,689,55,0
TXN003887,CUST01626,MER0238,26-09-2026 09:46,6968.47,INR,Net Banking,Utilities,Hyderabad,Laptop,1,Low,Approved,0,2365,18,0
TXN003888,CUST00249,MER0260,29-05-2026 08:43,8861.01,INR,UPI,Healthcare,Kolkata,Tablet,0,Low,Pending,0,3361,100,0
TXN003889,CUST02000,MER0077,06-08-2026 09:46,2444.34,INR,Card,Electronics,Bengaluru,Tablet,0,Low,Approved,0,288,36,0
TXN003890,CUST00007,MER0086,03-05-2026 21:08,3034.35,INR,Card,Utilities,Ahmedabad,Tablet,2,Low,Approved,0,3544,35,0
TXN003891,CUST00709,MER0137,26-07-2026 13:02,10361.93,INR,Card,Shopping,Hyderabad,Mobile,2,Medium,Approved,0,2543,22,0
TXN003892,CUST00145,MER0019,15-05-2026 06:20,6010.78,INR,Net Banking,Education,Chennai,Mobile,3,Low,Approved,1,2036,61,0
TXN003893,CUST01141,MER0097,22-01-2026 08:40,4297.55,INR,Wallet,Shopping,Chennai,Tablet,1,Low,Approved,0,3205,16,0
TXN003894,CUST02454,MER0279,16-10-2026 18:55,1244.35,INR,Net Banking,Utilities,Bengaluru,Tablet,2,Low,Approved,0,2021,64,0
TXN003895,CUST00779,MER0088,18-10-2026 05:56,4684.29,INR,Net Banking,Travel,Pune,Mobile,0,Low,Approved,0,1241,34,0
TXN003896,CUST02230,MER0279,06-08-2026 07:32,22685.55,INR,UPI,Electronics,Kolkata,Mobile,1,Low,Approved,0,615,18,0
TXN003897,CUST02272,MER0054,15-03-2026 17:07,13304.12,INR,Wallet,Shopping,Ahmedabad,Laptop,0,Low,Approved,0,732,91,0
TXN003898,CUST00077,MER0081,04-02-2026 08:07,2400.4,INR,Wallet,Travel,Bengaluru,Laptop,1,Medium,Approved,0,278,24,1
TXN003899,CUST02176,MER0200,27-07-2026 19:32,2360.37,INR,Card,Utilities,Kolkata,Tablet,0,Medium,Approved,0,506,39,1
TXN003900,CUST00280,MER0269,24-12-2026 09:34,3453.61,INR,UPI,Electronics,Hyderabad,Laptop,2,Medium,Approved,0,1095,18,0
TXN003901,CUST01954,MER0103,25-07-2026 00:48,1029.26,INR,Card,Education,Bengaluru,Laptop,4,Low,Declined,0,593,61,1
TXN003902,CUST00541,MER0304,08-01-2026 06:40,9942.19,INR,Wallet,Shopping,Delhi,Tablet,2,High,Approved,1,3328,85,0
TXN003903,CUST00233,MER0214,05-08-2026 12:00,4073.86,INR,Card,Travel,Mumbai,Laptop,0,Low,Approved,0,2848,94,0
TXN003904,CUST02341,MER0185,29-04-2026 17:17,6046.79,INR,Net Banking,Shopping,Chennai,Mobile,1,Low,Approved,0,2610,4,0
TXN003905,CUST01971,MER0041,31-12-2026 12:47,18642.94,INR,UPI,Education,Bengaluru,Mobile,1,Low,Approved,0,2999,53,0
TXN003906,CUST01119,MER0306,07-12-2026 11:30,2922.91,INR,Net Banking,Electronics,Ahmedabad,Laptop,4,High,Approved,0,1715,82,0
TXN003907,CUST00901,MER0155,17-03-2026 03:21,5783.25,INR,Wallet,Utilities,Chennai,Mobile,0,Low,Approved,0,871,33,0
TXN003908,CUST01163,MER0147,07-04-2026 23:56,5911.86,INR,UPI,Food,Kolkata,Mobile,0,Low,Approved,0,55,96,0
TXN003909,CUST02297,MER0099,04-11-2026 15:10,4147.38,INR,Net Banking,Shopping,Chennai,Laptop,4,Low,Approved,0,2381,7,0
TXN003910,CUST00136,MER0019,22-08-2026 14:30,4239.01,INR,Wallet,Utilities,Delhi,Laptop,3,Low,Approved,0,374,46,0
TXN003911,CUST01325,MER0140,29-09-2026 04:17,1308.64,INR,UPI,Travel,Kolkata,Laptop,4,Low,Pending,0,154,8,0
TXN003912,CUST00011,MER0098,14-03-2026 13:09,638.23,INR,Card,Education,Bengaluru,Laptop,1,Low,Approved,0,1380,87,0
TXN003913,CUST01800,MER0057,12-11-2026 13:46,2118.95,INR,Wallet,Food,Pune,Mobile,3,High,Declined,0,1553,100,1
TXN003914,CUST00824,MER0276,26-05-2026 11:12,9077.71,INR,Wallet,Shopping,Chennai,Laptop,0,Medium,Approved,0,3386,86,0
TXN003915,CUST02235,MER0062,16-02-2026 00:28,5096.95,INR,UPI,Education,Chennai,Laptop,0,Medium,Approved,0,2266,54,0
TXN003916,CUST01055,MER0180,31-01-2026 06:38,2140.32,INR,Card,Food,Pune,Tablet,0,Low,Approved,0,2393,23,0
TXN003917,CUST00306,MER0095,14-08-2026 23:02,8118.59,INR,Card,Food,Kolkata,Laptop,0,Low,Declined,0,2856,16,0
TXN003918,CUST00930,MER0304,20-07-2026 23:09,6238.1,INR,Net Banking,Shopping,Kolkata,Mobile,0,Low,Approved,0,315,49,0
TXN003919,CUST02286,MER0145,07-07-2026 17:08,1191.04,INR,Wallet,Food,Delhi,Tablet,1,Medium,Approved,0,820,92,0
TXN003920,CUST01002,MER0220,20-07-2026 11:32,1066.24,INR,UPI,Education,Ahmedabad,Laptop,0,Low,Approved,1,455,88,0
TXN003921,CUST02092,MER0123,07-11-2026 01:12,5761.7,INR,Wallet,Shopping,Mumbai,Mobile,0,Low,Approved,0,2785,19,0
TXN003922,CUST00522,MER0290,02-07-2026 03:16,3940.84,INR,Net Banking,Electronics,Delhi,Laptop,3,Low,Approved,0,1746,27,1
TXN003923,CUST02365,MER0235,01-09-2026 05:32,1276.01,INR,Net Banking,Electronics,Hyderabad,Mobile,0,Low,Approved,0,2739,67,0
TXN003924,CUST02335,MER0133,28-04-2026 08:53,1709.25,INR,Wallet,Travel,Mumbai,Tablet,1,Low,Approved,0,3633,96,0
TXN003925,CUST01154,MER0157,02-12-2026 04:21,2179.02,INR,Wallet,Shopping,Kolkata,Laptop,2,Low,Approved,0,2224,7,0
TXN003926,CUST01164,MER0067,18-06-2026 18:48,1705.57,INR,Net Banking,Education,Hyderabad,Laptop,5,Low,Approved,0,2238,76,0
TXN003927,CUST00594,MER0217,23-05-2026 23:11,1316.28,INR,Card,Travel,Bengaluru,Tablet,1,Low,Approved,0,563,80,0
TXN003928,CUST01475,MER0215,11-01-2026 19:38,3153.42,INR,Card,Healthcare,Bengaluru,Tablet,0,Low,Approved,0,2604,36,0
TXN003929,CUST01273,MER0265,24-03-2026 23:37,4125.78,INR,Card,Utilities,Kolkata,Laptop,2,Medium,Approved,0,1320,24,0
TXN003930,CUST02476,MER0042,30-03-2026 13:56,547.63,INR,Net Banking,Shopping,Delhi,Laptop,3,High,Approved,0,1219,16,0
TXN003931,CUST00477,MER0131,22-11-2026 15:04,3311.54,INR,UPI,Utilities,Mumbai,Mobile,0,Low,Approved,0,361,37,0
TXN003932,CUST01059,MER0135,05-05-2026 05:36,5816.5,INR,Wallet,Shopping,Hyderabad,Laptop,1,Medium,Approved,0,1480,70,0
TXN003933,CUST01263,MER0228,30-09-2026 12:01,4678.12,INR,Wallet,Education,Delhi,Laptop,0,Low,Declined,0,1401,87,0
TXN003934,CUST01857,MER0064,29-04-2026 18:05,3733.03,INR,Net Banking,Shopping,Kolkata,Tablet,0,Low,Approved,0,759,6,0
TXN003935,CUST01772,MER0325,13-05-2026 13:09,19576.96,INR,Net Banking,Food,Mumbai,Laptop,0,Low,Approved,1,129,85,0
TXN003936,CUST02101,MER0265,17-08-2026 21:56,3705.38,INR,Net Banking,Travel,Mumbai,Tablet,0,Low,Declined,0,639,77,0
TXN003937,CUST01310,MER0161,27-07-2026 10:43,3546.63,INR,Card,Travel,Hyderabad,Laptop,0,Low,Approved,0,1206,71,0
TXN003938,CUST02307,MER0206,23-11-2026 04:11,3753.72,INR,Card,Travel,Pune,Tablet,4,Medium,Declined,0,3544,74,1
TXN003939,CUST01805,MER0044,15-09-2026 15:56,2413.12,INR,Net Banking,Education,Ahmedabad,Laptop,0,Medium,Approved,0,774,27,0
TXN003940,CUST01937,MER0139,02-10-2026 02:43,17950.79,INR,Card,Electronics,Chennai,Laptop,0,Low,Approved,0,209,17,1
TXN003941,CUST01581,MER0321,28-11-2026 07:34,1093.08,INR,UPI,Healthcare,Ahmedabad,Laptop,0,Low,Approved,0,2059,55,0
TXN003942,CUST01335,MER0094,16-05-2026 17:22,10027.81,INR,Wallet,Electronics,Bengaluru,Laptop,4,Low,Approved,0,643,81,0
TXN003943,CUST02164,MER0231,21-01-2026 10:15,2154.04,INR,Card,Food,Bengaluru,Laptop,0,Low,Approved,0,354,72,0
TXN003944,CUST02474,MER0245,06-02-2026 05:05,951.48,INR,Wallet,Food,Chennai,Mobile,1,Low,Pending,0,3285,2,0
TXN003945,CUST01370,MER0094,09-07-2026 11:41,6902.82,INR,UPI,Education,Mumbai,Laptop,0,High,Declined,0,2295,54,1
TXN003946,CUST00936,MER0305,13-09-2026 09:47,5167.82,INR,Card,Shopping,Bengaluru,Laptop,0,Medium,Declined,0,2612,30,0
TXN003947,CUST00841,MER0135,27-08-2026 10:01,12436.78,INR,UPI,Education,Kolkata,Mobile,0,Medium,Pending,0,2816,19,0
TXN003948,CUST00050,MER0337,14-02-2026 19:24,3529.28,INR,Wallet,Education,Hyderabad,Laptop,1,Medium,Approved,0,218,99,0
TXN003949,CUST01129,MER0012,12-03-2026 19:40,5097.19,INR,Net Banking,Healthcare,Chennai,Mobile,0,High,Declined,0,1861,13,1
TXN003950,CUST01438,MER0343,18-09-2026 21:51,7199.47,INR,Card,Travel,Chennai,Tablet,0,Medium,Approved,0,2906,19,0
TXN003951,CUST02320,MER0069,08-10-2026 02:39,2215.85,INR,Net Banking,Utilities,Delhi,Laptop,0,Low,Approved,0,2606,14,0
TXN003952,CUST01327,MER0209,20-01-2026 14:05,2259.88,INR,Wallet,Utilities,Chennai,Laptop,4,Low,Approved,0,3095,79,0
TXN003953,CUST02014,MER0291,09-11-2026 08:29,4720.74,INR,Net Banking,Utilities,Bengaluru,Mobile,0,Low,Approved,0,2590,28,0
TXN003954,CUST01862,MER0258,10-07-2026 22:49,10092.88,INR,Net Banking,Utilities,Hyderabad,Tablet,1,Low,Approved,0,3300,84,0
TXN003955,CUST00130,MER0335,19-04-2026 21:14,5364.91,INR,Wallet,Shopping,Bengaluru,Mobile,2,Low,Approved,0,2080,40,0
TXN003956,CUST00898,MER0243,10-02-2026 01:37,2572.81,INR,UPI,Shopping,Hyderabad,Laptop,0,Low,Approved,0,1881,70,0
TXN003957,CUST00550,MER0179,23-10-2026 14:19,4953.87,INR,Wallet,Travel,Bengaluru,Tablet,1,Low,Approved,0,264,41,0
TXN003958,CUST00541,MER0206,15-09-2026 11:36,5713.27,INR,Card,Shopping,Kolkata,Laptop,3,Low,Approved,0,1462,35,0
TXN003959,CUST02135,MER0335,10-12-2026 07:40,6238.39,INR,Wallet,Food,Bengaluru,Laptop,3,Low,Approved,0,983,1,1
TXN003960,CUST00778,MER0041,23-07-2026 02:50,3311.08,INR,Card,Food,Chennai,Tablet,0,Low,Pending,0,2288,55,0
TXN003961,CUST00168,MER0122,22-11-2026 21:21,1614.73,INR,Wallet,Electronics,Delhi,Mobile,2,Low,Pending,1,399,10,0
TXN003962,CUST02228,MER0161,25-03-2026 05:46,5136.03,INR,Net Banking,Healthcare,Bengaluru,Tablet,0,Low,Approved,0,1211,75,0
TXN003963,CUST02138,MER0275,01-03-2026 07:40,541.12,INR,UPI,Utilities,Mumbai,Mobile,3,Low,Approved,0,3099,30,0
TXN003964,CUST02368,MER0187,20-08-2026 15:39,6987.86,INR,Wallet,Education,Hyderabad,Laptop,2,High,Pending,0,591,5,0
TXN003965,CUST02407,MER0201,06-10-2026 05:34,2249.82,INR,UPI,Education,Ahmedabad,Mobile,0,Low,Declined,0,721,17,0
TXN003966,CUST00479,MER0080,26-03-2026 08:56,1419.43,INR,Wallet,Education,Kolkata,Mobile,2,Low,Approved,0,2470,27,0
TXN003967,CUST00241,MER0335,13-07-2026 08:44,12234.6,INR,Card,Electronics,Pune,Tablet,1,Low,Approved,0,2811,30,0
TXN003968,CUST02480,MER0312,24-06-2026 04:39,8035.96,INR,Card,Shopping,Bengaluru,Tablet,1,Low,Declined,1,3391,68,0
TXN003969,CUST00862,MER0154,10-09-2026 04:17,827.29,INR,Wallet,Food,Pune,Tablet,3,Medium,Approved,0,58,13,0
TXN003970,CUST00396,MER0208,07-06-2026 02:07,3078.84,INR,UPI,Electronics,Kolkata,Laptop,2,Low,Approved,0,3455,99,0
TXN003971,CUST00544,MER0021,06-11-2026 23:24,1352.33,INR,Wallet,Shopping,Pune,Tablet,0,Low,Approved,0,3102,57,0
