transaction_id,customer_id,merchant_id,transaction_timestamp,amount_inr,currency,payment_channel,merchant_category,location,device_type,failed_attempts,risk_level,transaction_status,is_international,account_age_days,device_trust_score,is_fraud
TXN006183,CUST02418,MER0072,2026-06-11 19:22:00,3983.13,INR,Net Banking,Shopping,Chennai,Mobile,0,Low,Approved,0,914,46,0
TXN006184,CUST01228,MER0339,2026-09-22 04:18:00,6425.68,INR,Card,Healthcare,Pune,Mobile,0,Low,Approved,0,2106,60,0
TXN006185,CUST01727,MER0237,2026-07-05 01:39:00,2747.66,INR,Card,Travel,Pune,Tablet,1,Low,Approved,0,2321,75,0
TXN006186,CUST00267,MER0238,2026-05-11 10:00:00,2969.14,INR,Card,Education,Pune,Tablet,0,Low,Approved,0,242,75,0
TXN006187,CUST00875,MER0350,2026-10-25 11:22:00,11951.19,INR,Net Banking,Utilities,Pune,Laptop,0,Medium,Declined,0,2459,79,0
TXN006188,CUST00548,MER0077,2026-02-10 18:38:00,1518.87,INR,Wallet,Education,Delhi,Mobile,2,Medium,Pending,0,1648,5,1
TXN006189,CUST01414,MER0136,2026-04-13 10:51:00,2866.62,INR,Net Banking,Travel,Delhi,Tablet,0,Medium,Declined,0,3366,77,0
TXN006190,CUST00353,MER0223,2026-08-16 23:44:00,4749.97,INR,Wallet,Healthcare,Ahmedabad,Mobile,1,Medium,Declined,0,862,32,1
TXN006191,CUST01438,MER0050,2026-04-09 23:26:00,8593.29,INR,Card,Shopping,Kolkata,Mobile,1,Low,Pending,0,2187,26,0
TXN006192,CUST01922,MER0247,2026-09-01 02:14:00,3132.07,INR,Card,Education,Pune,Tablet,0,Low,Approved,0,1825,10,0
TXN006193,CUST02467,MER0342,2026-09-23 20:50:00,3648.27,INR,Card,Food,Delhi,Laptop,0,Low,Approved,0,499,68,0
TXN006194,CUST00119,MER0073,2026-02-11 01:14:00,3893.05,INR,UPI,Education,Pune,Mobile,0,High,Approved,0,1002,39,0
TXN006195,CUST02105,MER0289,2026-02-17 18:00:00,3246.02,INR,Net Banking,Utilities,Ahmedabad,Laptop,0,Low,Approved,0,1492,74,0
TXN006196,CUST00770,MER0237,2026-11-23 00:43:00,5054.81,INR,Net Banking,Electronics,Hyderabad,Tablet,0,Medium,Approved,0,1062,82,0
TXN006197,CUST01443,MER0344,2026-04-24 00:33:00,13997.18,INR,Wallet,Healthcare,Kolkata,Tablet,0,Low,Approved,0,1532,4,0
TXN006198,CUST01155,MER0157,2026-06-13 11:49:00,8828.54,INR,UPI,Travel,Mumbai,Mobile,1,Low,Approved,0,2257,91,0
TXN006199,CUST01510,MER0301,2026-11-08 01:34:00,1570.63,INR,UPI,Food,Delhi,Tablet,5,Low,Approved,0,3441,39,0
TXN006200,CUST02013,MER0166,2026-07-28 14:06:00,12568.76,INR,Card,Utilities,Chennai,Tablet,2,Medium,Approved,0,3392,21,0
TXN006201,CUST02089,MER0096,2026-10-24 09:16:00,1544.46,INR,Wallet,Travel,Bengaluru,Tablet,0,Low,Approved,0,3481,62,0
TXN006202,CUST00575,MER0168,2026-02-12 16:48:00,2581.95,INR,Card,Shopping,Hyderabad,Tablet,2,Low,Approved,0,1632,95,0
TXN006203,CUST01404,MER0277,2026-01-24 04:12:00,2077.24,INR,Net Banking,Healthcare,Pune,Tablet,0,Medium,Approved,0,3613,32,0
TXN006204,CUST01186,MER0037,2026-07-04 06:38:00,15088.9,INR,Net Banking,Healthcare,Bengaluru,Laptop,1,Low,Declined,0,1250,9,0
TXN006205,CUST00343,MER0147,2026-01-08 06:32:00,2034.06,INR,UPI,Utilities,Hyderabad,Tablet,0,Low,Approved,0,3409,94,0
TXN006206,CUST01528,MER0226,2026-02-28 07:23:00,4186.06,INR,Wallet,Healthcare,Chennai,Mobile,1,Low,Approved,0,1687,28,0
TXN006207,CUST00746,MER0176,2026-02-02 11:09:00,2125.5,INR,Card,Healthcare,Mumbai,Laptop,0,Low,Approved,0,1621,59,0
TXN006208,CUST00633,MER0076,2026-07-06 03:41:00,5296.1,INR,Card,Shopping,Chennai,Tablet,0,Low,Approved,0,2869,70,0
TXN006209,CUST00536,MER0090,2026-02-11 13:45:00,3704.68,INR,Wallet,Shopping,Hyderabad,Tablet,1,Medium,Approved,0,3144,86,0
TXN006210,CUST02128,MER0060,2026-09-15 01:49:00,2604.08,INR,UPI,Education,Kolkata,Tablet,1,Low,Approved,0,258,70,0
TXN006211,CUST01890,MER0215,2026-07-10 07:58:00,4206.66,INR,UPI,Electronics,Delhi,Mobile,0,Low,Approved,1,1111,22,0
TXN006212,CUST00750,MER0129,2026-06-26 23:27:00,13517.77,INR,Net Banking,Healthcare,Pune,Mobile,0,Low,Approved,0,1218,13,0
TXN006213,CUST02374,MER0241,2026-01-07 08:03:00,11940.06,INR,UPI,Education,Chennai,Tablet,0,High,Approved,0,37,8,0
TXN006214,CUST01656,MER0315,2026-09-27 03:07:00,2705.76,INR,Net Banking,Electronics,Hyderabad,Laptop,1,Low,Approved,0,1654,46,0
TXN006215,CUST00461,MER0028,2026-04-21 08:08:00,3860.22,INR,Card,Food,Bengaluru,Laptop,1,Medium,Approved,0,1216,47,0
TXN006216,CUST00257,MER0248,2026-06-21 00:29:00,5592.78,INR,Card,Utilities,Pune,Tablet,0,Low,Approved,0,1662,22,0
TXN006217,CUST01205,MER0113,2026-10-13 23:14:00,12823.84,INR,Wallet,Food,Bengaluru,Mobile,0,Low,Approved,0,520,49,0
TXN006218,CUST02040,MER0126,2026-03-04 19:29:00,3377.74,INR,Net Banking,Food,Kolkata,Tablet,0,Medium,Approved,0,1369,37,1
TXN006219,CUST00644,MER0094,2026-01-30 07:32:00,1848.69,INR,Wallet,Utilities,Mumbai,Laptop,1,Medium,Approved,0,3371,52,0
TXN006220,CUST00024,MER0080,2026-11-09 04:24:00,3406.94,INR,Card,Food,Kolkata,Mobile,1,Low,Approved,0,2004,46,0
TXN006221,CUST00158,MER0116,2026-03-31 00:25:00,13575.1,INR,Net Banking,Food,Delhi,Tablet,0,Low,Approved,0,777,39,0
TXN006222,CUST00660,MER0107,2026-11-17 14:48:00,1747.57,INR,Wallet,Utilities,Kolkata,Laptop,5,Low,Declined,0,1090,67,0
TXN006223,CUST00518,MER0117,2026-11-24 11:11:00,936.81,INR,UPI,Electronics,Hyderabad,Mobile,2,Medium,Approved,0,1494,93,0
TXN006224,CUST00308,MER0164,2026-01-30 02:49:00,4859.03,INR,UPI,Food,Delhi,Tablet,0,Low,Approved,0,1488,33,0
TXN006225,CUST00104,MER0156,2026-06-28 14:22:00,3898.07,INR,UPI,Electronics,Delhi,Mobile,0,Medium,Declined,1,772,18,0
TXN006226,CUST00741,MER0293,2026-09-22 06:16:00,5517.74,INR,Wallet,Food,Kolkata,Mobile,0,Low,Declined,0,1496,61,0
TXN006227,CUST02078,MER0303,2026-05-14 03:31:00,1910.54,INR,Wallet,Healthcare,Pune,Laptop,0,Low,Approved,0,2393,85,0
TXN006228,CUST01793,MER0144,2026-10-12 10:41:00,3793.69,INR,Card,Travel,Ahmedabad,Laptop,0,Medium,Approved,0,3159,37,0
TXN006229,CUST00062,MER0138,2026-01-02 03:20:00,915.55,INR,Wallet,Healthcare,Mumbai,Tablet,2,High,Approved,0,3146,29,0
TXN006230,CUST00577,MER0003,2026-07-04 22:48:00,755.76,INR,Card,Food,Kolkata,Mobile,3,Medium,Approved,0,1237,50,0
TXN006231,CUST01889,MER0300,2026-05-24 02:43:00,6005.88,INR,Wallet,Utilities,Hyderabad,Laptop,1,Low,Approved,0,2838,91,0
TXN006232,CUST02364,MER0313,2026-10-24 17:42:00,4820.72,INR,Card,Shopping,Chennai,Tablet,0,Medium,Approved,0,740,89,0
TXN006233,CUST00875,MER0204,2026-05-30 10:19:00,1938.66,INR,Card,Travel,Bengaluru,Tablet,1,Low,Approved,0,2863,49,0
TXN006234,CUST02493,MER0099,2026-12-21 00:02:00,436.3,INR,Card,Education,Mumbai,Tablet,0,Medium,Approved,0,668,39,0
TXN006235,CUST02160,MER0214,2026-01-29 07:47:00,5959.28,INR,Card,Healthcare,Mumbai,Mobile,0,High,Approved,1,1249,3,0
TXN006236,CUST00138,MER0201,2026-09-06 13:20:00,6042.87,INR,Card,Travel,Ahmedabad,Mobile,0,Low,Approved,0,234,68,0
TXN006237,CUST01133,MER0186,2026-12-13 08:14:00,1519.93,INR,Wallet,Travel,Hyderabad,Mobile,0,Low,Approved,0,2273,47,0
TXN006238,CUST01333,MER0276,2026-05-22 03:23:00,4679.9,INR,Card,Travel,Chennai,Mobile,0,High,Approved,0,2256,36,1
TXN006239,CUST01919,MER0318,2026-08-15 04:12:00,3020.68,INR,Net Banking,Shopping,Pune,Laptop,0,Low,Approved,0,2554,99,0
TXN006240,CUST01325,MER0241,2026-05-15 13:16:00,2471.01,INR,UPI,Education,Ahmedabad,Tablet,1,Low,Pending,0,3110,9,0
TXN006241,CUST00925,MER0269,2026-08-27 11:57:00,1629.37,INR,Card,Education,Hyderabad,Laptop,0,Low,Approved,0,824,63,0
TXN006242,CUST02188,MER0064,2026-09-13 15:09:00,2418.11,INR,UPI,Education,Pune,Mobile,0,Medium,Approved,0,3503,71,0
TXN006243,CUST00570,MER0274,2026-02-08 08:04:00,12039.06,INR,Wallet,Healthcare,Mumbai,Laptop,1,Low,Declined,0,989,58,0
TXN006244,CUST02323,MER0055,2026-08-30 23:52:00,3158.51,INR,UPI,Education,Delhi,Mobile,0,Low,Approved,0,2328,44,0
TXN006245,CUST00082,MER0077,2026-12-23 12:08:00,5156.41,INR,Card,Healthcare,Kolkata,Mobile,1,Medium,Approved,0,3215,31,0
TXN006246,CUST00374,MER0133,2026-06-24 18:01:00,4339.57,INR,Wallet,Travel,Pune,Tablet,1,Low,Declined,1,2073,98,0
TXN006247,CUST01368,MER0017,2026-05-08 08:37:00,1256.37,INR,Wallet,Food,Chennai,Mobile,4,Low,Approved,0,1691,66,0
TXN006248,CUST02490,MER0198,2026-12-26 00:34:00,1056.1,INR,Wallet,Electronics,Bengaluru,Mobile,2,Medium,Approved,0,600,6,0
TXN006249,CUST00096,MER0329,2026-09-22 12:38:00,2290.09,INR,Wallet,Shopping,Mumbai,Laptop,0,Low,Pending,0,3452,8,0
TXN006250,CUST00352,MER0083,2026-02-28 03:40:00,2774.77,INR,Wallet,Shopping,Chennai,Tablet,0,Low,Approved,0,2390,67,0
TXN006251,CUST00149,MER0118,2026-02-17 23:11:00,12262.15,INR,Net Banking,Electronics,Delhi,Laptop,1,Low,Approved,0,843,99,0
TXN006252,CUST02486,MER0076,2026-12-25 13:24:00,2488.17,INR,Net Banking,Electronics,Bengaluru,Laptop,0,Low,Approved,0,623,14,0
TXN006253,CUST01973,MER0048,2026-07-15 02:46:00,3004.08,INR,UPI,Electronics,Mumbai,Laptop,2,Low,Approved,1,3426,28,0
TXN006254,CUST01272,MER0148,2026-05-21 05:08:00,1712.31,INR,Wallet,Electronics,Delhi,Mobile,0,Low,Approved,0,2957,74,0
TXN006255,CUST01419,MER0152,2026-08-08 21:16:00,1304.13,INR,UPI,Electronics,Ahmedabad,Laptop,0,Low,Approved,0,1513,75,0
TXN006256,CUST00735,MER0220,2026-01-21 02:45:00,1839.25,INR,UPI,Education,Kolkata,Tablet,4,Low,Approved,1,182,35,0
TXN006257,CUST02296,MER0031,2026-09-21 15:10:00,3468.32,INR,Net Banking,Education,Kolkata,Mobile,0,High,Approved,0,1380,37,0
TXN006258,CUST01966,MER0238,2026-05-01 06:11:00,2537.98,INR,Net Banking,Travel,Mumbai,Tablet,0,Medium,Approved,0,3358,85,0
TXN006259,CUST00927,MER0302,2026-01-12 13:22:00,1462.78,INR,Wallet,Utilities,Chennai,Tablet,2,High,Declined,0,942,45,1
TXN006260,CUST00240,MER0114,2026-09-19 23:10:00,5071.6,INR,Card,Travel,Chennai,Laptop,1,Medium,Approved,0,1312,35,0
TXN006261,CUST02045,MER0246,2026-05-17 20:12:00,3689.45,INR,Wallet,Electronics,Ahmedabad,Mobile,2,Low,Approved,0,3261,42,0
TXN006262,CUST01869,MER0054,2026-05-21 14:34:00,5272.33,INR,Card,Shopping,Mumbai,Mobile,1,Low,Approved,0,3164,50,0
TXN006263,CUST00608,MER0115,2026-04-27 06:35:00,1672.66,INR,Card,Education,Mumbai,Tablet,3,Medium,Declined,0,3477,62,0
TXN006264,CUST02332,MER0182,2026-08-23 16:13:00,1229.41,INR,Wallet,Electronics,Chennai,Laptop,1,Medium,Approved,0,1812,72,0
TXN006265,CUST02202,MER0124,2026-02-13 14:34:00,4309.76,INR,Card,Food,Pune,Mobile,1,Low,Approved,0,18,78,0
TXN006266,CUST00407,MER0202,2026-04-02 05:54:00,2759.41,INR,Card,Travel,Ahmedabad,Tablet,3,Low,Approved,0,220,67,0
TXN006267,CUST01392,MER0032,2026-10-11 12:50:00,2169.13,INR,Net Banking,Electronics,Hyderabad,Mobile,0,Low,Approved,0,3327,98,0
TXN006268,CUST02198,MER0331,2026-10-10 05:19:00,2712.3,INR,Net Banking,Utilities,Delhi,Mobile,0,Low,Approved,0,2415,23,0
TXN006269,CUST00067,MER0243,2026-10-11 19:43:00,1783.63,INR,Net Banking,Electronics,Ahmedabad,Mobile,1,Low,Approved,0,2202,95,0
TXN006270,CUST00287,MER0138,2026-03-26 07:23:00,2581.66,INR,UPI,Utilities,Hyderabad,Tablet,3,High,Approved,0,1325,37,0
TXN006271,CUST02271,MER0059,2026-12-03 07:35:00,4061.6,INR,Wallet,Utilities,Delhi,Laptop,0,Medium,Approved,0,236,94,0
TXN006272,CUST02082,MER0349,2026-05-12 12:42:00,1676.56,INR,Card,Healthcare,Delhi,Laptop,1,Low,Approved,0,2472,51,0
TXN006273,CUST02448,MER0017,2026-02-11 06:36:00,2701.46,INR,Wallet,Food,Delhi,Tablet,0,Low,Approved,0,2617,53,0
TXN006274,CUST00976,MER0277,2026-11-19 02:46:00,2049.26,INR,UPI,Food,Mumbai,Laptop,0,Medium,Approved,0,1631,30,0
TXN006275,CUST01595,MER0207,2026-03-10 21:19:00,3024.34,INR,Net Banking,Education,Mumbai,Laptop,3,Low,Approved,0,3256,67,0
TXN006276,CUST02133,MER0176,2026-06-22 13:32:00,2406.84,INR,Card,Education,Ahmedabad,Laptop,2,High,Approved,0,1322,77,0
TXN006277,CUST01403,MER0288,2026-06-02 19:18:00,3399.41,INR,Card,Electronics,Kolkata,Mobile,0,Medium,Approved,0,1359,34,0
TXN006278,CUST01906,MER0052,2026-11-06 11:17:00,4895.44,INR,Card,Electronics,Pune,Laptop,1,High,Approved,0,1995,74,1
TXN006279,CUST01083,MER0079,2026-08-29 02:05:00,4298.57,INR,Card,Food,Kolkata,Laptop,5,Low,Approved,0,662,68,0
TXN006280,CUST02120,MER0346,2026-07-01 13:40:00,2381.45,INR,Card,Food,Hyderabad,Laptop,0,Low,Approved,0,682,99,0
TXN006281,CUST00788,MER0175,2026-03-30 06:38:00,22513.21,INR,UPI,Utilities,Hyderabad,Tablet,1,Low,Approved,0,833,85,0
TXN006282,CUST02102,MER0284,2026-09-11 00:13:00,800.97,INR,Wallet,Utilities,Pune,Mobile,1,Medium,Approved,0,2783,91,0
TXN006283,CUST00694,MER0318,2026-04-09 02:07:00,11310.91,INR,Wallet,Education,Ahmedabad,Unknown,0,Low,Approved,0,733,46,0
TXN006284,CUST00012,MER0129,2026-05-04 19:26:00,14258.28,INR,Net Banking,Utilities,Delhi,Tablet,3,Low,Approved,0,2491,11,0
TXN006285,CUST00109,MER0022,2026-01-11 01:58:00,7635.32,INR,Wallet,Healthcare,Hyderabad,Tablet,0,Low,Approved,0,3469,85,0
TXN006286,CUST00471,MER0158,2026-08-24 23:12:00,8649.6,INR,Wallet,Healthcare,Kolkata,Mobile,3,Low,Approved,0,1319,72,0
TXN006287,CUST01359,MER0115,2026-01-01 09:58:00,4110.16,INR,UPI,Utilities,Delhi,Tablet,4,Low,Approved,0,1222,49,0
TXN006288,CUST00627,MER0184,2026-06-09 21:07:00,2620.65,INR,UPI,Travel,Bengaluru,Laptop,1,Medium,Approved,1,1972,50,0
TXN006289,CUST01008,MER0312,2026-02-09 20:10:00,3818.48,INR,UPI,Utilities,Delhi,Tablet,3,Low,Approved,0,3251,95,0
TXN006290,CUST00768,MER0092,2026-08-28 12:54:00,5309.59,INR,Net Banking,Utilities,Hyderabad,Tablet,1,Low,Declined,0,1664,13,1
TXN006291,CUST00958,MER0025,2026-06-13 03:05:00,4132.73,INR,Card,Electronics,Ahmedabad,Tablet,4,Low,Approved,0,2244,17,0
TXN006292,CUST02144,MER0056,2026-03-21 17:34:00,3759.82,INR,Card,Healthcare,Chennai,Tablet,0,Low,Approved,0,2853,11,0
TXN006293,CUST01194,MER0151,2026-08-12 19:44:00,7515.57,INR,Net Banking,Healthcare,Kolkata,Tablet,3,Medium,Approved,0,973,43,0
TXN006294,CUST01861,MER0308,2026-11-05 02:55:00,2138.24,INR,Wallet,Shopping,Bengaluru,Mobile,0,Low,Approved,0,9,94,0
TXN006295,CUST00085,MER0219,2026-06-11 14:45:00,2171.43,INR,Wallet,Education,Kolkata,Laptop,0,Low,Approved,0,285,72,0
TXN006296,CUST00007,MER0033,2026-06-04 20:49:00,6756.47,INR,UPI,Shopping,Pune,Tablet,0,Medium,Approved,0,3204,30,0
TXN006297,CUST01342,MER0200,2026-11-13 21:26:00,253.02,INR,Unknown,Food,Chennai,Laptop,1,Low,Approved,0,3611,73,0
TXN006298,CUST00088,MER0328,2026-11-09 23:37:00,4041.35,INR,Net Banking,Electronics,Hyderabad,Tablet,2,High,Approved,0,619,63,0
TXN006299,CUST01437,MER0314,2026-12-09 08:23:00,1850.39,INR,Wallet,Shopping,Hyderabad,Mobile,0,Medium,Approved,0,1501,16,0
TXN006300,CUST00261,MER0184,2026-02-06 17:14:00,1820.45,INR,Card,Travel,Ahmedabad,Tablet,0,Medium,Approved,1,1988,22,0
TXN006301,CUST01939,MER0122,2026-10-29 13:38:00,13593.33,INR,UPI,Shopping,Hyderabad,Mobile,3,Low,Approved,0,3187,39,0
TXN006302,CUST00465,MER0068,2026-04-21 23:22:00,650.25,INR,UPI,Food,Chennai,Mobile,0,Low,Approved,0,1146,90,0
TXN006303,CUST02444,MER0318,2026-09-15 03:27:00,1390.63,INR,Net Banking,Travel,Chennai,Laptop,2,Medium,Approved,1,2002,97,0
TXN006304,CUST02159,MER0307,2026-05-26 22:06:00,4493.34,INR,Net Banking,Utilities,Chennai,Tablet,0,Low,Approved,0,937,83,0
TXN006305,CUST00020,MER0011,2026-03-13 19:59:00,1825.07,INR,UPI,Utilities,Delhi,Tablet,4,Low,Pending,1,1944,66,0
TXN006306,CUST00748,MER0065,2026-02-14 12:03:00,2444.49,INR,Wallet,Healthcare,Delhi,Tablet,0,Medium,Declined,0,919,40,0
TXN006307,CUST01459,MER0179,2026-09-09 08:29:00,5835.54,INR,UPI,Shopping,Chennai,Laptop,0,High,Approved,0,838,100,0
TXN006308,CUST02425,MER0002,2026-02-09 18:32:00,13214.02,INR,Wallet,Electronics,Delhi,Laptop,1,Low,Approved,0,2702,97,0
TXN006309,CUST01612,MER0095,2026-05-06 20:00:00,3119.6,INR,UPI,Education,Delhi,Laptop,0,Medium,Approved,0,2467,40,0
TXN006310,CUST02394,MER0304,2026-03-17 20:26:00,4695.08,INR,Card,Healthcare,Hyderabad,Mobile,0,Low,Approved,0,2138,6,0
TXN006311,CUST00572,MER0264,2026-04-20 16:21:00,1916.8,INR,Wallet,Utilities,Delhi,Tablet,1,Medium,Pending,0,256,1,1
TXN006312,CUST00394,MER0128,2026-02-05 05:46:00,4823.54,INR,Net Banking,Utilities,Pune,Mobile,1,High,Declined,1,2753,46,1
TXN006313,CUST00183,MER0238,2026-04-25 22:00:00,5948.22,INR,Wallet,Utilities,Hyderabad,Tablet,4,Low,Approved,0,3004,5,0
TXN006314,CUST00149,MER0272,2026-11-08 19:23:00,10811.8,INR,Net Banking,Electronics,Kolkata,Mobile,3,Low,Approved,0,3492,100,0
TXN006315,CUST01376,MER0184,2026-08-01 19:29:00,1941.03,INR,Net Banking,Utilities,Pune,Mobile,0,Low,Approved,0,2302,73,0
TXN006316,CUST00730,MER0281,2026-11-30 18:20:00,5860.12,INR,Net Banking,Electronics,Delhi,Laptop,1,Medium,Approved,0,980,90,0
TXN006317,CUST02260,MER0302,2026-10-20 19:34:00,7401.88,INR,Wallet,Electronics,Unknown,Mobile,1,Medium,Approved,0,1666,35,0
TXN006318,CUST01318,MER0221,2026-11-30 18:12:00,659.4,INR,Net Banking,Healthcare,Mumbai,Tablet,1,Low,Declined,0,318,33,0
TXN006319,CUST00379,MER0075,2026-02-22 07:57:00,5387.1,INR,Net Banking,Food,Hyderabad,Mobile,0,Low,Approved,0,478,87,0
TXN006320,CUST01088,MER0078,2026-07-19 14:24:00,9053.49,INR,UPI,Electronics,Chennai,Tablet,1,Low,Declined,0,3128,68,0
TXN006321,CUST02304,MER0137,2026-06-22 03:01:00,3796.2,INR,Net Banking,Healthcare,Pune,Tablet,0,Medium,Approved,0,3501,50,0
TXN006322,CUST01114,MER0224,2026-04-02 13:18:00,1455.68,INR,Wallet,Electronics,Mumbai,Mobile,1,Low,Approved,0,2237,39,0
TXN006323,CUST02238,MER0041,2026-01-11 16:29:00,3133.56,INR,Wallet,Electronics,Kolkata,Mobile,0,Medium,Approved,0,727,41,0
TXN006324,CUST01626,MER0105,2026-08-22 00:32:00,1437.43,INR,Wallet,Education,Mumbai,Mobile,0,Low,Approved,0,585,89,0
TXN006325,CUST00679,MER0052,2026-09-04 01:51:00,14439.98,INR,Card,Food,Ahmedabad,Laptop,0,Low,Approved,0,460,70,0
TXN006326,CUST02158,MER0235,2026-08-28 14:57:00,1989.68,INR,Card,Education,Ahmedabad,Mobile,0,Low,Approved,0,1371,77,0
TXN006327,CUST01250,MER0154,2026-04-25 19:21:00,2067.15,INR,Net Banking,Education,Bengaluru,Mobile,0,Medium,Approved,0,3028,61,0
TXN006328,CUST01801,MER0025,2026-10-05 21:18:00,4813.96,INR,UPI,Education,Ahmedabad,Mobile,2,High,Declined,0,2941,99,1
TXN006329,CUST01722,MER0040,2026-05-06 05:33:00,3738.77,INR,Card,Shopping,Ahmedabad,Mobile,1,Low,Approved,1,1854,68,0
TXN006330,CUST02475,MER0194,2026-12-27 12:24:00,12304.56,INR,Net Banking,Electronics,Kolkata,Mobile,0,Low,Approved,0,2873,51,0
TXN006331,CUST01141,MER0016,2026-02-18 05:16:00,2627.91,INR,UPI,Food,Bengaluru,Mobile,3,Low,Approved,0,2282,33,0
TXN006332,CUST01518,MER0190,2026-05-21 17:57:00,2231.54,INR,Net Banking,Shopping,Delhi,Laptop,1,Medium,Approved,0,2770,49,0
TXN006333,CUST02081,MER0132,2026-04-07 18:25:00,3296.76,INR,Wallet,Food,Chennai,Tablet,1,Medium,Declined,0,2586,80,0
TXN006334,CUST01930,MER0199,2026-03-01 18:38:00,3042.62,INR,Wallet,Shopping,Pune,Laptop,0,Low,Approved,0,124,24,0
TXN006335,CUST01268,MER0109,2026-03-10 14:00:00,975.45,INR,Card,Shopping,Pune,Mobile,0,Low,Approved,0,2160,39,0
TXN006336,CUST02208,MER0229,2026-10-05 02:43:00,6563.98,INR,Wallet,Travel,Hyderabad,Tablet,1,Low,Pending,0,2433,2,1
TXN006337,CUST00255,MER0135,2026-07-07 20:35:00,27696.1,INR,Wallet,Electronics,Ahmedabad,Tablet,0,Low,Approved,0,778,31,0
TXN006338,CUST00577,MER0126,2026-09-20 23:48:00,1636.42,INR,UPI,Travel,Bengaluru,Mobile,1,Low,Approved,0,2573,64,0
TXN006339,CUST01218,MER0291,2026-11-08 23:57:00,4615.28,INR,Wallet,Travel,Delhi,Mobile,2,Medium,Approved,0,170,21,0
TXN006340,CUST01314,MER0266,2026-11-13 18:51:00,6294.21,INR,UPI,Healthcare,Pune,Laptop,0,Low,Approved,1,986,82,0
TXN006341,CUST01052,MER0273,2026-10-22 00:14:00,6286.03,INR,UPI,Travel,Hyderabad,Laptop,1,Low,Approved,0,1350,53,0
TXN006342,CUST01632,MER0054,2026-05-22 02:57:00,5181.33,INR,Wallet,Education,Pune,Laptop,0,High,Approved,0,64,29,0
TXN006343,CUST00796,MER0176,2026-01-07 17:45:00,1847.28,INR,UPI,Electronics,Delhi,Tablet,1,High,Approved,0,2761,79,0
TXN006344,CUST01961,MER0036,2026-10-27 23:52:00,3139.08,INR,Card,Healthcare,Pune,Laptop,0,Medium,Approved,1,628,24,0
TXN006345,CUST01536,MER0263,2026-01-16 23:19:00,3131.62,INR,Card,Utilities,Mumbai,Laptop,3,Low,Approved,0,189,50,0
TXN006346,CUST01907,MER0025,2026-04-20 13:38:00,6811.42,INR,Wallet,Electronics,Bengaluru,Tablet,0,Medium,Approved,0,3589,76,0
TXN006347,CUST00395,MER0107,2026-11-14 02:41:00,2873.92,INR,Net Banking,Healthcare,Mumbai,Tablet,0,Medium,Approved,1,1080,82,0
TXN006348,CUST01409,MER0276,2026-10-04 22:19:00,2704.21,INR,UPI,Food,Chennai,Mobile,1,Low,Approved,0,1399,5,0
TXN006349,CUST00588,MER0151,2026-05-30 15:31:00,4684.02,INR,Wallet,Education,Ahmedabad,Laptop,3,Low,Approved,1,2828,9,0
TXN006350,CUST00438,MER0006,2026-05-01 12:55:00,3959.98,INR,UPI,Healthcare,Ahmedabad,Laptop,0,High,Approved,0,1003,63,0
TXN006351,CUST01815,MER0054,2026-10-18 12:42:00,5720.88,INR,Net Banking,Food,Chennai,Laptop,0,Medium,Approved,0,485,5,0
TXN006352,CUST01139,MER0044,2026-12-24 07:42:00,509.93,INR,Net Banking,Shopping,Mumbai,Mobile,0,Low,Approved,0,1978,97,0
TXN006353,CUST02471,MER0100,2026-05-05 10:05:00,2323.48,INR,Card,Shopping,Hyderabad,Mobile,0,High,Approved,0,663,32,0
TXN006354,CUST01318,MER0150,2026-05-07 14:42:00,4810.07,INR,Wallet,Shopping,Mumbai,Mobile,0,Medium,Pending,0,2413,96,0
TXN006355,CUST00086,MER0150,2026-06-25 23:33:00,7408.41,INR,Card,Shopping,Kolkata,Tablet,0,Medium,Approved,0,595,26,0
TXN006356,CUST00407,MER0100,2026-08-06 18:27:00,3173.71,INR,UPI,Education,Mumbai,Tablet,2,Low,Approved,0,1875,18,0
TXN006357,CUST00970,MER0055,2026-03-07 19:39:00,1724.92,INR,Net Banking,Utilities,Ahmedabad,Laptop,0,Low,Approved,0,2513,21,0
TXN006358,CUST01642,MER0037,2026-07-29 12:09:00,9663.39,INR,Net Banking,Food,Hyderabad,Tablet,1,Low,Approved,1,704,26,0
TXN006359,CUST02216,MER0328,2026-12-10 21:36:00,8994.4,INR,UPI,Utilities,Pune,Mobile,0,Low,Pending,0,1766,13,0
TXN006360,CUST00989,MER0175,2026-01-19 14:17:00,5986.06,INR,Card,Utilities,Delhi,Tablet,0,Low,Approved,0,2726,72,0
TXN006361,CUST01688,MER0168,2026-04-11 15:54:00,736.73,INR,Wallet,Utilities,Delhi,Tablet,1,Medium,Approved,0,2235,58,0
TXN006362,CUST00900,MER0122,2026-09-28 22:10:00,3339.19,INR,UPI,Electronics,Ahmedabad,Unknown,0,Medium,Approved,0,2687,40,0
TXN006363,CUST01332,MER0162,2026-04-26 05:47:00,5652.01,INR,UPI,Electronics,Bengaluru,Laptop,1,Low,Approved,0,2542,16,0
TXN006364,CUST02238,MER0209,2026-07-30 06:38:00,2849.18,INR,Wallet,Food,Kolkata,Tablet,0,Low,Approved,0,1334,15,0
TXN006365,CUST01314,MER0228,2026-02-12 18:13:00,3974.73,INR,Net Banking,Shopping,Mumbai,Laptop,0,Low,Approved,0,1129,87,0
